FID,AID,Year,Julianday,Hour,Minute,Activity,Temperatur,Latitude,Longitude,HDOP,NumSats,FixTime,2D_3D,POINT_X,POINT_Y
11480,31359,2013,156,11,1,63,22,59.233870000000003,-121.231680000000000,1.600000000000000,4,57,3,600896.658864000000000,6567432.070410000200000
11481,31359,2013,156,11,31,81,21,59.236530000000002,-121.245110000000000,1.300000000000000,5,67,3,600122.689338000030000,6567707.959830000100000
11482,31359,2013,156,12,0,60,21,59.234780000000001,-121.263840000000000,2.500000000000000,5,33,3,599059.307624000010000,6567485.152820000400000
11483,31359,2013,156,12,30,24,20,59.234540000000003,-121.264720000000000,1.200000000000000,7,37,3,599009.800732000030000,6567457.126340000000000
11484,31359,2013,156,13,0,24,20,59.234259999999999,-121.264670000000000,1.600000000000000,6,22,3,599013.464670000020000,6567426.028110000300000
11485,31359,2013,156,13,30,0,25,59.233930000000001,-121.264770000000000,2.400000000000000,5,22,3,599008.716118999990000,6567389.140610000100000
11486,31359,2013,156,14,0,1,30,59.233919999999998,-121.264830000000000,1.800000000000000,5,22,3,599005.322119000020000,6567387.938210000300000
11487,31359,2013,156,14,30,0,28,59.233939999999997,-121.264880000000010,1.200000000000000,7,27,3,599002.411677000000000,6567390.090560000400000
11488,31359,2013,156,15,30,30,22,59.234430000000003,-121.264990000000000,1.400000000000000,6,27,3,598994.716343999960000,6567444.479059999800000
11489,31359,2013,156,16,0,31,19,59.234659999999998,-121.265480000000000,1.400000000000000,6,22,3,598966.096128999950000,6567469.357549999800000
11490,31359,2013,156,16,30,53,19,59.232990000000001,-121.270460000000000,3.000000000000000,4,27,3,598686.818509000000000,6567276.053820000000000
11491,31359,2013,156,17,0,10,21,59.230930000000001,-121.276150000000000,1.800000000000000,5,47,3,598368.126990000020000,6567038.304220000300000
11492,31359,2013,156,17,30,0,27,59.230910000000002,-121.276160000000000,1.700000000000000,5,22,3,598367.614019999980000,6567036.062859999900000
11493,31359,2013,156,18,1,19,24,59.230319999999999,-121.276410000000000,1.600000000000000,5,58,3,598355.048623000040000,6566970.009010000200000
11494,31359,2013,156,18,30,88,20,59.224069999999998,-121.285810000000000,1.400000000000000,5,22,3,597836.614800999990000,6566260.362630000300000
11495,31359,2013,156,19,0,90,17,59.215280000000000,-121.297790000000010,2.300000000000000,4,22,3,597177.943207000030000,6565264.246150000000000
11496,31359,2013,156,19,30,88,15,59.206740000000003,-121.306090000000000,2.300000000000000,4,22,3,596728.322167000030000,6564301.412610000000000
11497,31359,2013,156,20,0,86,13,59.198839999999997,-121.311269999999990,2.400000000000000,5,41,3,596454.840143000010000,6563414.395279999800000
11498,31359,2013,156,20,30,78,10,59.189830000000001,-121.314150000000000,2.700000000000000,5,22,3,596315.724082999980000,6562407.141200000400000
11499,31359,2013,156,21,0,89,10,59.181130000000003,-121.307700000000000,1.700000000000000,6,47,3,596708.750330999960000,6561447.895659999900000
11500,31359,2013,156,21,31,80,10,59.178359999999998,-121.297730000000000,1.900000000000000,5,70,3,597286.290578000010000,6561154.007340000000000
11501,31359,2013,156,22,0,61,11,59.178629999999998,-121.286230000000000,2.100000000000000,5,22,3,597942.661030999970000,6561200.894500000400000
11502,31359,2013,156,22,30,52,11,59.178970000000000,-121.281750000000000,3.400000000000000,4,27,3,598197.683352999970000,6561245.332920000000000
11503,31359,2013,156,23,0,35,14,59.178950000000000,-121.277540000000000,0.900000000000000,8,52,3,598438.307237999980000,6561249.311289999600000
11504,31359,2013,156,23,30,1,21,59.178899999999999,-121.277540000000000,1.100000000000000,7,22,3,598438.450991000050000,6561243.744800000500000
11505,31359,2013,157,0,0,3,23,59.178919999999998,-121.277510000000010,1.000000000000000,8,22,3,598440.107741000010000,6561246.015669999600000
11506,31359,2013,157,0,30,5,22,59.178890000000003,-121.277559999999990,1.100000000000000,6,32,3,598437.336907000050000,6561242.601990000300000
11507,31359,2013,157,1,2,0,22,59.178890000000003,-121.277510000000010,1.200000000000000,6,120,2,598440.193994999980000,6561242.675769999600000
11508,31359,2013,157,1,31,5,23,59.178899999999999,-121.277580000000000,1.900000000000000,9,77,3,598436.165321000040000,6561243.685770000300000
11509,31359,2013,157,2,0,3,26,59.178890000000003,-121.277580000000000,1.400000000000000,8,22,3,598436.194070999980000,6561242.572479999600000
11510,31359,2013,157,2,30,0,26,59.178890000000003,-121.277540000000000,1.200000000000000,7,22,3,598438.479742000000000,6561242.631500000100000
11511,31359,2013,157,3,0,3,26,59.178939999999997,-121.277510000000010,1.300000000000000,6,22,3,598440.050239000000000,6561248.242259999700000
11512,31359,2013,157,3,30,1,27,59.178950000000000,-121.277559999999990,1.800000000000000,6,47,3,598437.164405000050000,6561249.281779999800000
11513,31359,2013,157,4,0,0,27,59.178970000000000,-121.277530000000000,2.100000000000000,5,22,3,598438.821153000000000,6561251.552640000400000
11514,31359,2013,157,4,30,0,27,59.178970000000000,-121.277510000000010,1.800000000000000,5,23,3,598439.963986000050000,6561251.582150000100000
11515,31359,2013,157,5,0,19,19,59.179250000000003,-121.276510000000000,2.100000000000000,4,22,3,598496.300108000050000,6561284.230600000400000
11516,31359,2013,157,5,30,46,14,59.179110000000001,-121.273520000000000,1.400000000000000,6,28,3,598667.555521999950000,6561273.063140000200000
11517,31359,2013,157,6,0,44,14,59.179760000000002,-121.268249999999990,1.900000000000000,5,22,3,598966.811296000030000,6561353.234120000200000
11518,31359,2013,157,6,30,68,14,59.181170000000002,-121.260390000000000,1.800000000000000,5,32,3,599411.838378999960000,6561521.896060000200000
11519,31359,2013,157,7,0,18,15,59.181120000000000,-121.258349999999990,1.500000000000000,5,32,3,599528.544636999960000,6561519.371589999600000
11520,31359,2013,157,7,30,14,16,59.181229999999999,-121.258050000000000,1.800000000000000,6,37,3,599545.366123000040000,6561532.065460000200000
11521,31359,2013,157,8,0,2,19,59.181199999999997,-121.258110000000000,1.400000000000000,6,22,3,599542.025095000050000,6561528.636040000200000
11522,31359,2013,157,8,30,0,25,59.181240000000003,-121.258160000000000,1.500000000000000,5,22,3,599539.051914999960000,6561533.014600000300000
11523,31359,2013,157,9,0,0,25,59.181190000000001,-121.258210000000010,3.800000000000000,5,22,3,599536.340406000030000,6561527.373530000400000
11524,31359,2013,157,9,30,6,24,59.181199999999997,-121.258020000000000,1.300000000000000,5,42,3,599547.167481999960000,6561528.770349999900000
11525,31359,2013,157,10,0,21,21,59.181570000000001,-121.258050000000000,2.100000000000000,5,43,3,599544.377514999940000,6561569.917410000200000
11526,31359,2013,157,10,30,89,15,59.180630000000001,-121.245320000000010,2.000000000000000,4,23,3,600274.483649999950000,6561484.334560000300000
11527,31359,2013,157,11,0,81,17,59.178690000000003,-121.228309999999990,1.500000000000000,4,22,3,601252.142731999980000,6561294.051319999600000
11528,31359,2013,157,11,30,81,19,59.175980000000003,-121.210579999999990,1.300000000000000,4,53,3,602273.351395000010000,6561019.399129999800000
11529,31359,2013,157,12,1,59,20,59.173110000000001,-121.198870000000000,3.600000000000000,4,52,3,602951.153873999950000,6560717.900960000200000
11530,31359,2013,157,12,32,46,18,59.166989999999998,-121.195670000000010,0.000000000000000,2,120,2,603152.464751000050000,6560041.520600000400000
11531,31359,2013,157,13,0,76,19,59.158760000000001,-121.194040000000000,1.700000000000000,6,38,3,603270.441025999960000,6559127.819520000400000
11532,31359,2013,157,13,30,77,19,59.151840000000000,-121.200440000000000,1.900000000000000,7,22,3,602925.307103000000000,6558347.546780000400000
11533,31359,2013,157,14,0,31,22,59.151769999999999,-121.200980000000000,1.800000000000000,6,22,3,602894.636914000030000,6558338.921040000400000
11534,31359,2013,157,14,30,28,23,59.151879999999998,-121.201480000000000,2.100000000000000,5,36,3,602865.713822999970000,6558350.396110000100000
11535,31359,2013,157,15,0,8,24,59.151949999999999,-121.201510000000000,3.300000000000000,5,41,3,602863.788171999970000,6558358.142769999800000
11536,31359,2013,157,15,30,14,25,59.151919999999997,-121.201010000000000,1.100000000000000,7,22,3,602892.471041999990000,6558355.573859999900000
11537,31359,2013,157,16,0,57,22,59.148519999999998,-121.197830000000000,1.300000000000000,6,22,3,603084.545935999950000,6557981.969809999700000
11538,31359,2013,157,16,30,41,21,59.146439999999998,-121.200390000000000,1.300000000000000,5,22,3,602944.382118999960000,6557746.457440000000000
11539,31359,2013,157,17,1,76,16,59.145040000000002,-121.215350000000000,2.600000000000000,4,65,3,602092.915155000050000,6557567.615849999700000
11540,31359,2013,157,17,31,61,17,59.144799999999996,-121.230200000000000,2.400000000000000,4,72,3,601244.241427000030000,6557518.272250000400000
11541,31359,2013,157,18,1,81,17,59.139110000000002,-121.236890000000000,1.700000000000000,5,72,3,600878.325289999950000,6556874.684709999700000
11542,31359,2013,157,18,30,65,18,59.136220000000002,-121.241670000000000,1.900000000000000,5,22,3,600613.351202000050000,6556545.730639999700000
11543,31359,2013,157,19,0,66,18,59.131129999999999,-121.245130000000000,3.300000000000000,5,22,3,600430.298304000050000,6555973.859109999600000
11544,31359,2013,157,20,1,65,16,59.124800000000000,-121.262649999999990,2.000000000000000,5,52,3,599446.130576999970000,6555242.917080000000000
11545,31359,2013,157,20,30,92,14,59.115420000000000,-121.268270000000000,1.500000000000000,6,22,3,599151.583852999960000,6554190.294959999600000
11546,31359,2013,157,21,1,90,13,59.108420000000002,-121.253730000000000,2.400000000000000,5,47,3,600004.350991999960000,6553432.686619999800000
11547,31359,2013,157,21,30,70,14,59.102800000000002,-121.247550000000000,3.100000000000000,5,22,3,600374.637952000020000,6552816.298779999800000
11548,31359,2013,157,22,0,49,12,59.102179999999997,-121.247130000000000,2.700000000000000,4,27,3,600400.503187999940000,6552747.907139999800000
11549,31359,2013,157,22,30,37,11,59.102829999999997,-121.248290000000000,3.700000000000000,5,37,3,600332.171753000000000,6552818.526250000100000
11550,31359,2013,157,23,0,24,10,59.102519999999998,-121.247320000000000,2.000000000000000,5,34,3,600388.628145999970000,6552785.472849999600000
11551,31359,2013,157,23,31,2,14,59.102510000000002,-121.247080000000000,1.600000000000000,5,52,3,600402.401885999950000,6552784.720479999700000
11552,31359,2013,158,0,0,3,15,59.102490000000003,-121.246910000000000,2.400000000000000,5,22,3,600412.196056999960000,6552782.749610000300000
11553,31359,2013,158,0,30,2,16,59.102510000000002,-121.246860000000000,2.100000000000000,5,22,3,600415.001018999960000,6552785.051369999500000
11554,31359,2013,158,1,0,23,13,59.102580000000003,-121.248430000000000,2.000000000000000,6,22,3,600324.884519999960000,6552790.483919999600000
11555,31359,2013,158,1,32,0,18,59.103259999999999,-121.249140000000000,2.400000000000000,5,120,2,600282.238063000030000,6552865.120070000200000
11556,31359,2013,158,2,0,1,19,59.103279999999998,-121.249060000000000,2.300000000000000,5,47,3,600286.761062999950000,6552867.466799999600000
11557,31359,2013,158,2,30,1,18,59.103340000000003,-121.249080000000010,1.800000000000000,6,32,3,600285.440498000010000,6552874.116430000400000
11558,31359,2013,158,3,1,8,18,59.103169999999999,-121.248900000000010,4.200000000000000,5,67,3,600296.245126000020000,6552855.461109999600000
11559,31359,2013,158,3,30,16,16,59.102789999999999,-121.247770000000000,2.400000000000000,5,22,3,600362.068148000050000,6552814.854749999900000
11560,31359,2013,158,4,0,18,12,59.102290000000004,-121.247580000000000,1.800000000000000,4,22,3,600374.410487000020000,6552759.476529999600000
11561,31359,2013,158,5,0,37,14,59.100949999999997,-121.247900000000000,2.500000000000000,6,36,3,600360.000038000060000,6552609.816290000500000
11562,31359,2013,158,5,30,72,10,59.094490000000000,-121.241980000000000,2.100000000000000,6,22,3,600717.986588999980000,6551899.554929999600000
11563,31359,2013,158,6,0,48,12,59.090409999999999,-121.235900000000000,2.200000000000000,5,22,3,601078.264317999940000,6551454.527420000200000
11564,31359,2013,158,6,30,32,15,59.090190000000000,-121.235770000000000,4.000000000000000,5,22,3,601086.359109999960000,6551430.232239999800000
11565,31359,2013,158,7,0,61,17,59.088430000000002,-121.236040000000000,2.000000000000000,6,52,3,601076.068163000050000,6551233.887609999600000
11566,31359,2013,158,7,30,58,20,59.088439999999999,-121.236000000000000,2.300000000000000,5,42,3,601078.330431999990000,6551235.061440000300000
11567,31359,2013,158,8,0,53,20,59.087440000000001,-121.237489999999990,1.500000000000000,5,22,3,600995.904285000060000,6551121.479559999900000
11568,31359,2013,158,8,30,31,21,59.086399999999998,-121.240010000000000,1.500000000000000,5,22,3,600854.576150999990000,6551001.890230000000000
11569,31359,2013,158,9,0,2,25,59.086109999999998,-121.241000000000000,2.100000000000000,6,52,3,600798.704167000020000,6550968.110390000000000
11570,31359,2013,158,10,0,22,25,59.086559999999999,-121.239720000000010,1.900000000000000,6,27,3,600870.722209000030000,6551020.140650000400000
11571,31359,2013,158,10,30,48,24,59.086489999999998,-121.239720000000010,1.900000000000000,5,22,3,600870.927681999980000,6551012.347740000100000
11572,31359,2013,158,11,0,68,24,59.085610000000003,-121.240110000000000,1.400000000000000,5,22,3,600851.164976999980000,6550913.790640000300000
11573,31359,2013,158,11,30,64,23,59.081479999999999,-121.245130000000000,1.100000000000000,8,42,3,600575.619736999970000,6550446.437310000000000
11574,31359,2013,158,12,0,64,25,59.078490000000002,-121.254580000000000,2.500000000000000,5,37,3,600042.799768000030000,6550099.372729999900000
11575,31359,2013,158,12,30,52,18,59.077700000000000,-121.265670000000000,1.500000000000000,6,21,3,599409.527050000030000,6549994.861960000400000
11576,31359,2013,158,13,0,79,20,59.078620000000001,-121.276660000000010,1.600000000000000,7,35,3,598777.040923999970000,6550080.975379999700000
11577,31359,2013,158,13,30,51,17,59.079680000000003,-121.286010000000000,1.100000000000000,8,29,3,598238.171246999990000,6550185.190569999600000
11578,31359,2013,158,14,0,47,17,59.081159999999997,-121.290100000000000,2.800000000000000,6,22,3,597999.564120000000000,6550343.947069999800000
11579,31359,2013,158,14,30,26,16,59.079529999999998,-121.289880000000000,1.100000000000000,8,22,3,598016.819138000020000,6550162.804399999800000
11580,31359,2013,158,15,0,52,19,59.079630000000002,-121.290220000000010,2.100000000000000,5,22,3,597997.049420999950000,6550173.438240000000000
11581,31359,2013,158,15,30,0,21,59.079459999999997,-121.290769999999990,2.200000000000000,5,22,3,597966.014754000000000,6550153.705380000200000
11582,31359,2013,158,16,0,0,21,59.079389999999997,-121.290890000000000,1.800000000000000,5,27,3,597959.337294999980000,6550145.736340000300000
11583,31359,2013,158,17,0,32,22,59.079549999999998,-121.290160000000000,1.800000000000000,4,27,3,598000.715955000020000,6550164.620009999700000
11584,31359,2013,158,18,1,72,19,59.074210000000001,-121.300670000000000,1.700000000000000,5,83,3,597413.541550999970000,6549554.747329999700000
11585,31359,2013,158,18,30,47,19,59.072740000000003,-121.302719999999990,2.000000000000000,5,23,3,597300.202082999980000,6549388.105449999700000
11586,31359,2013,158,19,0,72,18,59.070659999999997,-121.312850000000000,4.100000000000000,4,23,3,596725.408437000010000,6549141.825819999900000
11587,31359,2013,158,19,32,76,16,59.066270000000003,-121.329610000000000,2.300000000000000,4,120,2,595776.901298000010000,6548628.935890000300000
11588,31359,2013,158,20,0,49,16,59.066940000000002,-121.337149999999990,2.500000000000000,4,28,3,595342.772350999990000,6548692.738250000400000
11589,31359,2013,158,20,30,41,16,59.068040000000003,-121.350870000000000,3.000000000000000,4,27,3,594553.187668000000000,6548795.695700000000000
11590,31359,2013,158,21,0,35,16,59.068350000000002,-121.352890000000000,3.600000000000000,4,28,3,594436.534348999970000,6548827.349919999900000
11591,31359,2013,158,21,30,84,13,59.078580000000002,-121.353430000000000,1.800000000000000,6,47,3,594377.493215000020000,6549965.494029999700000
